site_id,transaction_id,user_id,vehicle_id,payment_status,vehicle_status,self_park,valet,entry_time,exit_time,price
496,804240,879658,854968,Payment Not Required,Picked Up,0,1,2020-10-04T11:30:48-05:00,2020-10-04T13:22:25-05:00,20
472,804241,862302,842113,Payment Not Required,Picked Up,1,0,2020-10-04T11:31:13-05:00,2020-10-04T15:10:47-05:00,0
474,804242,879659,854969,Payment Not Required,Picked Up,1,0,2020-10-04T11:33:55-05:00,2020-10-04T12:51:53-05:00,15
474,804243,879660,854970,Payment Completed,Picked Up,1,0,2020-10-04T11:34:35-05:00,2020-10-04T14:17:45-05:00,25
474,804244,879661,854971,Payment Completed,Picked Up,1,0,2020-10-04T11:35:37-05:00,2020-10-04T13:24:06-05:00,20
493,804245,852747,835002,Payment Not Required,Picked Up,0,1,2020-10-04T11:35:48-05:00,2020-10-04T12:30:59-05:00,10
496,804247,879664,854973,Payment Completed,Picked Up,0,1,2020-10-04T11:37:31-05:00,2020-10-04T15:22:56-05:00,20
496,804248,740999,776696,Payment Not Required,Picked Up,0,1,2020-10-04T11:38:49-05:00,2020-10-04T12:52:02-05:00,15
474,804249,879665,854974,Payment Completed,Picked Up,1,0,2020-10-04T11:38:53-05:00,2020-10-04T18:40:44-05:00,25
472,804250,529780,528538,Payment Not Required,Picked Up,1,0,2020-10-04T11:39:42-05:00,2020-10-04T14:23:26-05:00,0
472,804251,879666,854975,Payment Not Required,Picked Up,1,0,2020-10-04T11:39:49-05:00,2020-10-04T14:23:31-05:00,0
472,804253,762920,758291,Payment Not Required,Picked Up,1,0,2020-10-04T11:40:22-05:00,2020-10-04T14:27:36-05:00,0
496,804254,879669,854977,Payment Completed,Picked Up,0,1,2020-10-04T11:41:41-05:00,2020-10-04T13:33:03-05:00,20
474,804255,861841,841772,Payment Not Required,Picked Up,1,0,2020-10-04T11:42:19-05:00,2020-10-04T13:36:37-05:00,20
474,804256,732884,729100,Payment Completed,Picked Up,1,0,2020-10-04T11:42:24-05:00,2020-10-04T19:03:48-05:00,25
472,804257,816212,806987,Payment Not Required,Picked Up,1,0,2020-10-04T11:42:35-05:00,2020-10-04T13:12:03-05:00,0
493,804258,861750,841702,Payment Completed,Picked Up,0,1,2020-10-04T11:42:37-05:00,2020-10-04T14:24:24-05:00,20
496,804259,879671,854978,Payment Not Required,Picked Up,0,1,2020-10-04T11:42:40-05:00,2020-10-04T14:15:36-05:00,20
474,804260,719478,828471,Payment Not Required,Picked Up,1,0,2020-10-04T11:43:17-05:00,2020-10-04T13:40:05-05:00,20
496,804261,879674,854979,Payment Completed,Picked Up,0,1,2020-10-04T11:43:47-05:00,2020-10-04T13:22:54-05:00,15
493,804262,879676,854980,Payment Not Required,Picked Up,0,1,2020-10-04T11:44:11-05:00,2020-10-04T13:47:36-05:00,20
474,804263,879794,855063,Payment Not Required,Picked Up,1,0,2020-10-04T11:44:29-05:00,2020-10-04T13:00:22-05:00,15
496,804265,879681,854982,Payment Not Required,Picked Up,0,1,2020-10-04T11:44:45-05:00,2020-10-04T13:49:57-05:00,20
474,804266,879679,854983,Payment Completed,Picked Up,1,0,2020-10-04T11:44:51-05:00,2020-10-04T12:15:20-05:00,10
472,804267,879680,854984,Payment Not Required,Picked Up,1,0,2020-10-04T11:44:51-05:00,2020-10-04T13:09:16-05:00,0
474,804268,879685,854990,Payment Not Required,Picked Up,1,0,2020-10-04T11:45:00-05:00,2020-10-04T14:12:53-05:00,25
474,804269,879815,855078,Payment Completed,Picked Up,1,0,2020-10-04T11:46:40-05:00,2020-10-04T13:12:16-05:00,15
472,804271,879686,854989,Payment Not Required,Picked Up,1,0,2020-10-04T11:47:56-05:00,2020-10-04T12:56:12-05:00,0
496,804272,879688,854991,Payment Not Required,Picked Up,0,1,2020-10-04T11:48:55-05:00,2020-10-04T14:07:01-05:00,20
474,804273,879689,854992,Payment Completed,Picked Up,1,0,2020-10-04T11:51:20-05:00,2020-10-04T16:21:09-05:00,25
473,804274,864953,844187,Payment Foregone,Picked Up,1,0,2020-10-04T11:51:45-05:00,2020-10-04T18:02:51-05:00,30
474,804275,879690,854993,Payment Completed,Picked Up,1,0,2020-10-04T11:51:53-05:00,2020-10-04T12:12:57-05:00,5
474,804276,879692,854995,Payment Completed,Picked Up,1,0,2020-10-04T11:52:18-05:00,2020-10-04T13:01:33-05:00,15
474,804277,879704,854996,Payment Not Required,Picked Up,1,0,2020-10-04T11:52:25-05:00,2020-10-04T13:22:03-05:00,15
496,804278,796352,790139,Payment Not Required,Picked Up,0,1,2020-10-04T11:52:43-05:00,2020-10-04T13:56:14-05:00,20
495,804280,879695,854997,Payment Not Required,Picked Up,0,1,2020-10-04T11:53:44-05:00,2020-10-04T13:27:16-05:00,20
473,804281,875543,852180,Payment Foregone,Picked Up,1,0,2020-10-04T11:53:47-05:00,2020-10-04T18:15:03-05:00,30
474,804282,879696,854998,Payment Completed,Picked Up,1,0,2020-10-04T11:53:56-05:00,2020-10-04T12:42:59-05:00,10
474,804284,879697,854999,Payment Not Required,Picked Up,1,0,2020-10-04T11:54:15-05:00,2020-10-04T12:48:05-05:00,10
496,804285,879699,855000,Payment Not Required,Picked Up,0,1,2020-10-04T11:54:44-05:00,2020-10-04T13:08:36-05:00,10
474,804286,879701,855001,Payment Not Required,Picked Up,1,0,2020-10-04T11:55:40-05:00,2020-10-04T13:39:49-05:00,20
496,804287,878673,854229,Payment Not Required,Picked Up,0,1,2020-10-04T11:56:43-05:00,2020-10-04T15:05:49-05:00,20
474,804288,697435,694339,Payment Not Required,Picked Up,1,0,2020-10-04T11:10:02-05:00,2020-10-04T16:04:41-05:00,10
474,804291,879707,810707,Payment Completed,Picked Up,1,0,2020-10-04T11:57:47-05:00,2020-10-04T15:23:25-05:00,25
472,804292,879702,855002,Payment Not Required,Picked Up,1,0,2020-10-04T11:57:54-05:00,2020-10-04T13:23:04-05:00,0
473,804293,879703,855003,Payment Foregone,Picked Up,1,0,2020-10-04T11:58:04-05:00,2020-10-04T12:20:01-05:00,30
472,804294,879705,855004,Payment Not Required,Picked Up,1,0,2020-10-04T11:58:56-05:00,2020-10-04T14:55:12-05:00,0
474,804296,879710,855007,Payment Not Required,Picked Up,1,0,2020-10-04T12:00:02-05:00,2020-10-04T13:26:04-05:00,15
474,804297,879712,855006,Payment Not Required,Picked Up,1,0,2020-10-04T11:59:53-05:00,2020-10-04T13:13:02-05:00,15
493,804298,879716,855009,Payment Not Required,Picked Up,0,1,2020-10-04T12:01:29-05:00,2020-10-04T13:43:11-05:00,5
474,804300,553521,552167,Payment Completed,Picked Up,1,0,2020-10-04T12:02:46-05:00,2020-10-04T12:09:19-05:00,5
474,804301,879742,790351,Payment Not Required,Picked Up,1,0,2020-10-04T12:02:55-05:00,2020-10-04T13:36:59-05:00,20
474,804302,879717,855011,Payment Foregone,Picked Up,1,0,2020-10-04T12:03:45-05:00,2020-10-04T12:04:21-05:00,5
493,804303,879721,855012,Payment Not Required,Picked Up,0,1,2020-10-04T12:03:58-05:00,2020-10-04T14:07:58-05:00,20
496,804305,879720,855013,Payment Not Required,Picked Up,0,1,2020-10-04T12:04:31-05:00,2020-10-04T14:37:37-05:00,20
474,804306,879726,855014,Payment Completed,Picked Up,1,0,2020-10-04T12:04:51-05:00,2020-10-04T14:34:49-05:00,25
496,804307,879725,855015,Payment Not Required,Picked Up,0,1,2020-10-04T12:05:31-05:00,2020-10-04T14:36:04-05:00,20
474,804308,879727,855016,Payment Completed,Picked Up,1,0,2020-10-04T12:05:34-05:00,2020-10-04T12:35:46-05:00,10
472,804309,879728,855017,Payment Not Required,Picked Up,1,0,2020-10-04T12:06:24-05:00,2020-10-04T14:55:09-05:00,0
493,804310,879732,855018,Payment Not Required,Picked Up,0,1,2020-10-04T12:06:58-05:00,2020-10-04T14:19:23-05:00,20
472,804311,879731,855019,Payment Not Required,Picked Up,1,0,2020-10-04T12:07:02-05:00,2020-10-04T13:54:23-05:00,0
474,804312,849937,833011,Payment Not Required,Picked Up,1,0,2020-10-04T12:08:18-05:00,2020-10-04T13:33:23-05:00,15
472,804314,619365,616854,Payment Not Required,Picked Up,1,0,2020-10-04T12:13:03-05:00,2020-10-04T13:08:08-05:00,0
495,804315,825918,855023,Payment Not Required,Picked Up,0,1,2020-10-04T12:13:34-05:00,2020-10-04T13:34:39-05:00,15
474,804316,879750,855033,Payment Completed,Picked Up,1,0,2020-10-04T12:14:09-05:00,2020-10-04T14:50:14-05:00,25
474,804318,879740,855025,Payment Not Required,Picked Up,1,0,2020-10-04T12:15:37-05:00,2020-10-04T12:26:18-05:00,5
474,804319,879741,855026,Payment Completed,Picked Up,1,0,2020-10-04T12:16:51-05:00,2020-10-04T19:20:48-05:00,25
473,804320,715857,712746,Payment Foregone,Picked Up,1,0,2020-10-04T12:19:09-05:00,2020-10-04T18:41:02-05:00,30
495,804321,730883,727306,Payment Not Required,Picked Up,0,1,2020-10-04T12:21:24-05:00,2020-10-04T13:57:00-05:00,15
472,804322,879744,855028,Payment Not Required,Picked Up,1,0,2020-10-04T12:22:58-05:00,2020-10-04T13:50:06-05:00,0
496,804323,879746,855029,Payment Completed,Picked Up,0,1,2020-10-04T12:23:00-05:00,2020-10-04T15:13:42-05:00,20
493,804324,879749,855030,Payment Not Required,Picked Up,0,1,2020-10-04T12:23:38-05:00,2020-10-04T13:47:49-05:00,15
472,804325,879748,855031,Payment Not Required,Picked Up,1,0,2020-10-04T12:23:46-05:00,2020-10-04T16:43:13-05:00,0
493,804326,879752,855032,Payment Not Required,Picked Up,0,1,2020-10-04T12:24:39-05:00,2020-10-04T13:55:51-05:00,15
474,804327,879754,855034,Payment Completed,Picked Up,1,0,2020-10-04T12:25:17-05:00,2020-10-04T15:46:22-05:00,25
493,804328,879756,855035,Payment Not Required,Picked Up,0,1,2020-10-04T12:25:48-05:00,2020-10-04T13:27:49-05:00,10
472,804329,879757,855036,Payment Not Required,Picked Up,1,0,2020-10-04T12:30:00-05:00,2020-10-04T13:37:15-05:00,0
474,804330,879758,471918,Payment Not Required,Picked Up,1,0,2020-10-04T12:30:41-05:00,2020-10-04T14:33:00-05:00,25
474,804331,879760,855037,Payment Completed,Picked Up,1,0,2020-10-04T12:31:17-05:00,2020-10-04T15:34:39-05:00,25
474,804332,868511,846796,Payment Not Required,Picked Up,1,0,2020-10-04T12:31:31-05:00,2020-10-04T14:24:11-05:00,20
472,804333,482842,481850,Payment Not Required,Picked Up,1,0,2020-10-04T12:31:37-05:00,2020-10-04T13:25:50-05:00,0
474,804334,879762,855038,Payment Completed,Picked Up,1,0,2020-10-04T12:32:08-05:00,2020-10-04T12:39:03-05:00,5
495,804335,849270,849726,Payment Not Required,Picked Up,0,1,2020-10-04T12:33:22-05:00,2020-10-04T13:38:52-05:00,15
474,804336,879765,855039,Payment Completed,Picked Up,1,0,2020-10-04T12:34:45-05:00,2020-10-04T16:47:19-05:00,25
474,804337,452136,451298,Payment Not Required,Picked Up,1,0,2020-10-04T12:35:20-05:00,2020-10-04T13:47:57-05:00,15
472,804338,619835,617324,Payment Not Required,Picked Up,1,0,2020-10-04T12:36:40-05:00,2020-10-04T13:42:07-05:00,0
474,804339,820645,810839,Payment Completed,Picked Up,1,0,2020-10-04T12:37:08-05:00,2020-10-04T15:13:00-05:00,25
474,804340,879768,855042,Payment Not Required,Picked Up,1,0,2020-10-04T12:37:58-05:00,2020-10-04T14:18:24-05:00,20
496,804341,736275,759579,Payment Completed,Picked Up,0,1,2020-10-04T12:38:00-05:00,2020-10-04T14:15:24-05:00,15
495,804343,726230,855044,Payment Foregone,Picked Up,0,1,2020-10-04T12:41:00-05:00,2020-10-04T13:57:06-05:00,15
495,804344,726230,854691,Payment Not Required,Picked Up,0,1,2020-10-04T12:42:24-05:00,2020-10-04T14:06:07-05:00,15
493,804345,879773,855046,Payment Not Required,Picked Up,0,1,2020-10-04T12:43:27-05:00,2020-10-04T14:28:33-05:00,20
474,804346,879775,855047,Payment Completed,Picked Up,1,0,2020-10-04T12:46:01-05:00,2020-10-04T15:16:23-05:00,25
496,804347,867950,855048,Payment Not Required,Picked Up,0,1,2020-10-04T12:46:37-05:00,2020-10-04T13:49:56-05:00,10
496,804348,879779,855050,Payment Not Required,Picked Up,0,1,2020-10-04T12:47:49-05:00,2020-10-04T14:26:50-05:00,15
472,804349,879780,855051,Payment Not Required,Picked Up,1,0,2020-10-04T12:48:21-05:00,2020-10-04T14:50:31-05:00,0
474,804350,879791,855052,Payment Not Required,Picked Up,1,0,2020-10-04T12:49:00-05:00,2020-10-04T15:10:45-05:00,25
473,804351,879782,855053,Payment Foregone,Picked Up,1,0,2020-10-04T12:49:30-05:00,2020-10-04T14:38:25-05:00,30
472,804352,879783,855054,Payment Not Required,Picked Up,1,0,2020-10-04T12:49:35-05:00,2020-10-04T13:26:18-05:00,0
473,804353,775518,770404,Payment Completed,Picked Up,1,0,2020-10-04T12:49:57-05:00,2020-10-04T15:01:13-05:00,10
474,804354,879792,855055,Payment Not Required,Picked Up,1,0,2020-10-04T12:50:02-05:00,2020-10-04T14:33:21-05:00,20
474,804355,879795,855056,Payment Not Required,Picked Up,1,0,2020-10-04T12:50:30-05:00,2020-10-04T14:23:19-05:00,20
493,804356,727017,855057,Payment Not Required,Picked Up,0,1,2020-10-04T12:50:57-05:00,2020-10-04T14:35:23-05:00,20
474,804357,820512,810673,Payment Completed,Picked Up,1,0,2020-10-04T12:50:56-05:00,2020-10-04T14:21:53-05:00,20
472,804358,879788,855058,Payment Not Required,Picked Up,1,0,2020-10-04T12:53:01-05:00,2020-10-04T17:30:44-05:00,0
473,804359,879798,855065,Payment Completed,Picked Up,1,0,2020-10-04T12:53:04-05:00,2020-10-04T16:05:33-05:00,10
472,804360,879790,855060,Payment Not Required,Picked Up,1,0,2020-10-04T12:53:08-05:00,2020-10-04T17:31:08-05:00,0
474,804361,863833,843301,Payment Foregone,Picked Up,1,0,2020-10-04T12:53:40-05:00,2020-10-04T12:56:40-05:00,5
472,804362,879793,855062,Payment Not Required,Picked Up,1,0,2020-10-04T12:54:06-05:00,2020-10-04T16:44:53-05:00,0
472,804363,858441,839255,Payment Not Required,Picked Up,1,0,2020-10-04T12:54:40-05:00,2020-10-04T14:24:40-05:00,0
496,804364,879797,855064,Payment Completed,Picked Up,0,1,2020-10-04T12:57:07-05:00,2020-10-04T15:33:32-05:00,20
472,804366,763483,758834,Payment Not Required,Picked Up,1,0,2020-10-04T12:57:51-05:00,2020-10-04T17:16:56-05:00,0
474,804367,879799,855066,Payment Completed,Picked Up,1,0,2020-10-04T13:00:04-05:00,2020-10-04T13:55:49-05:00,10
493,804368,879801,855067,Payment Not Required,Picked Up,0,1,2020-10-04T13:00:16-05:00,2020-10-04T14:31:39-05:00,15
472,804370,879803,855069,Payment Not Required,Picked Up,1,0,2020-10-04T13:00:36-05:00,2020-10-04T14:43:26-05:00,0
472,804371,879804,855070,Payment Not Required,Picked Up,1,0,2020-10-04T13:00:56-05:00,2020-10-04T17:52:28-05:00,0
474,804372,768608,763853,Payment Not Required,Picked Up,1,0,2020-10-04T13:01:44-05:00,2020-10-04T15:32:20-05:00,0
472,804373,879806,855072,Payment Not Required,Picked Up,1,0,2020-10-04T13:02:13-05:00,2020-10-04T14:57:11-05:00,0
493,804374,879808,855073,Payment Not Required,Picked Up,0,1,2020-10-04T13:02:38-05:00,2020-10-04T14:42:14-05:00,15
474,804375,879805,855071,Payment Foregone,Picked Up,1,0,2020-10-04T13:01:38-05:00,2020-10-04T13:02:58-05:00,5
473,804376,771756,766882,Payment Not Required,Picked Up,1,0,2020-10-04T13:03:00-05:00,2020-10-04T22:23:40-05:00,0
493,804377,819784,810025,Payment Not Required,Picked Up,0,1,2020-10-04T13:04:01-05:00,2020-10-04T14:19:24-05:00,15
472,804378,493494,492426,Payment Not Required,Picked Up,1,0,2020-10-04T13:04:28-05:00,2020-10-04T14:16:19-05:00,0
472,804379,879809,855074,Payment Not Required,Picked Up,1,0,2020-10-04T13:04:56-05:00,2020-10-04T13:15:24-05:00,0
496,804381,879812,855076,Payment Not Required,Picked Up,0,1,2020-10-04T13:07:09-05:00,2020-10-04T14:25:10-05:00,15
493,804382,879813,722615,Payment Completed,Picked Up,0,1,2020-10-04T13:08:50-05:00,2020-10-04T14:49:35-05:00,15
472,804385,879814,855077,Payment Not Required,Picked Up,1,0,2020-10-04T13:12:08-05:00,2020-10-04T17:13:31-05:00,0
473,804386,796724,790369,Payment Not Required,Picked Up,1,0,2020-10-04T13:12:47-05:00,2020-10-04T13:17:04-05:00,0
472,804387,840717,826347,Payment Not Required,Picked Up,1,0,2020-10-04T13:13:40-05:00,2020-10-04T22:11:23-05:00,0
472,804388,879816,855079,Payment Not Required,Picked Up,1,0,2020-10-04T13:14:23-05:00,2020-10-04T17:34:10-05:00,0
474,804389,879818,855080,Payment Foregone,Picked Up,1,0,2020-10-04T13:14:40-05:00,2020-10-04T15:58:26-05:00,25
472,804390,468455,467508,Payment Not Required,Picked Up,1,0,2020-10-04T13:15:13-05:00,2020-10-04T22:15:23-05:00,0
474,804391,879821,855081,Payment Completed,Picked Up,1,0,2020-10-04T13:15:24-05:00,2020-10-04T14:35:06-05:00,15
474,804392,879820,855082,Payment Not Required,Picked Up,1,0,2020-10-04T13:15:37-05:00,2020-10-04T14:44:55-05:00,15
474,804393,879823,855083,Payment Completed,Picked Up,1,0,2020-10-04T13:17:14-05:00,2020-10-04T14:12:32-05:00,10
473,804394,771141,766298,Payment Not Required,Picked Up,1,0,2020-10-04T13:21:37-05:00,2020-10-04T22:03:18-05:00,0
472,804395,522091,520873,Payment Not Required,Picked Up,1,0,2020-10-04T13:21:41-05:00,2020-10-04T15:01:00-05:00,0
473,804396,522041,520823,Payment Foregone,Picked Up,1,0,2020-10-04T13:22:03-05:00,2020-10-04T22:15:40-05:00,20
472,804397,796724,790369,Payment Not Required,Picked Up,1,0,2020-10-04T13:22:13-05:00,2020-10-04T13:40:32-05:00,0
474,804398,879826,855084,Payment Not Required,Picked Up,1,0,2020-10-04T13:22:28-05:00,2020-10-04T14:27:29-05:00,15
495,804400,879828,855086,Payment Not Required,Picked Up,0,1,2020-10-04T13:23:02-05:00,2020-10-04T16:07:15-05:00,15
473,804401,771165,766342,Payment Not Required,Picked Up,1,0,2020-10-04T13:23:09-05:00,2020-10-04T22:18:30-05:00,0
493,804402,879830,855087,Payment Not Required,Picked Up,0,1,2020-10-04T13:23:25-05:00,2020-10-04T14:44:34-05:00,15
493,804403,879833,855088,Payment Completed,Picked Up,0,1,2020-10-04T13:24:29-05:00,2020-10-04T14:48:53-05:00,15
472,804404,879834,855090,Payment Not Required,Picked Up,1,0,2020-10-04T13:24:29-05:00,2020-10-04T17:06:12-05:00,0
496,804405,879836,855091,Payment Completed,Picked Up,0,1,2020-10-04T13:25:56-05:00,2020-10-04T16:02:33-05:00,20
473,804406,790866,785067,Payment Not Required,Picked Up,1,0,2020-10-04T13:27:51-05:00,2020-10-04T23:44:53-05:00,0
474,804408,879843,855093,Payment Not Required,Picked Up,1,0,2020-10-04T13:32:10-05:00,2020-10-04T14:47:07-05:00,15
493,804409,879840,855094,Payment Not Required,Picked Up,0,1,2020-10-04T13:32:29-05:00,2020-10-04T14:41:42-05:00,10
474,804410,879844,855096,Payment Completed,Picked Up,1,0,2020-10-04T13:32:42-05:00,2020-10-04T15:14:23-05:00,20
472,804411,879842,855097,Payment Not Required,Picked Up,1,0,2020-10-04T13:32:56-05:00,2020-10-04T17:06:19-05:00,0
493,804412,879846,855098,Payment Completed,Picked Up,0,1,2020-10-04T13:33:35-05:00,2020-10-04T14:41:16-05:00,10
474,804413,879847,855099,Payment Completed,Picked Up,1,0,2020-10-04T13:34:00-05:00,2020-10-04T16:03:33-05:00,25
496,804414,879848,553583,Payment Completed,Picked Up,0,1,2020-10-04T13:34:05-05:00,2020-10-04T15:59:49-05:00,20
473,804415,771583,766716,Payment Not Required,Picked Up,1,0,2020-10-04T13:34:24-05:00,2020-10-04T22:21:12-05:00,0
474,804416,879853,855105,Payment Completed,Picked Up,1,0,2020-10-04T13:34:37-05:00,2020-10-04T14:53:32-05:00,15
474,804417,879855,855107,Payment Not Required,Picked Up,1,0,2020-10-04T13:34:50-05:00,2020-10-04T15:22:54-05:00,20
472,804418,778838,773577,Payment Not Required,Picked Up,1,0,2020-10-04T13:35:35-05:00,2020-10-04T21:58:32-05:00,0
472,804419,879851,855102,Payment Not Required,Picked Up,1,0,2020-10-04T13:35:54-05:00,2020-10-04T16:14:05-05:00,0
472,804420,468252,467306,Payment Not Required,Picked Up,1,0,2020-10-04T13:36:08-05:00,2020-10-04T13:46:50-05:00,0
473,804421,872414,849860,Payment Foregone,Picked Up,1,0,2020-10-04T13:36:41-05:00,2020-10-04T23:01:32-05:00,20
474,804422,879852,855103,Payment Not Required,Picked Up,1,0,2020-10-04T13:36:45-05:00,2020-10-04T14:45:48-05:00,15
474,804423,879854,855104,Payment Not Required,Picked Up,1,0,2020-10-04T13:37:23-05:00,2020-10-04T15:44:33-05:00,25
474,804424,866637,845434,Payment Not Required,Picked Up,1,0,2020-10-04T13:37:32-05:00,2020-10-04T15:24:30-05:00,20
474,804426,879859,855109,Payment Not Required,Picked Up,1,0,2020-10-04T13:38:27-05:00,2020-10-04T15:38:55-05:00,25
472,804427,524315,523097,Payment Not Required,Picked Up,1,0,2020-10-04T13:39:35-05:00,2020-10-04T22:12:24-05:00,0
495,804429,879858,855108,Payment Completed,Picked Up,0,1,2020-10-04T13:40:31-05:00,2020-10-04T14:54:29-05:00,15
473,804430,865795,844793,Payment Foregone,Picked Up,1,0,2020-10-04T13:42:52-05:00,2020-10-04T23:00:55-05:00,20
474,804431,879865,855111,Payment Not Required,Picked Up,1,0,2020-10-04T13:43:12-05:00,2020-10-04T13:51:00-05:00,5
474,804432,832126,819956,Payment Foregone,Picked Up,1,0,2020-10-04T13:42:57-05:00,2020-10-05T07:23:28-05:00,25
473,804433,875729,852300,Payment Foregone,Picked Up,1,0,2020-10-04T13:44:19-05:00,2020-10-04T23:05:38-05:00,20
474,804434,879866,855113,Payment Not Required,Picked Up,1,0,2020-10-04T13:45:12-05:00,2020-10-04T15:06:33-05:00,15
493,804435,879867,855114,Payment Not Required,Picked Up,0,1,2020-10-04T13:45:24-05:00,2020-10-04T15:17:02-05:00,15
473,804437,827989,816878,Payment Foregone,Picked Up,1,0,2020-10-04T13:46:34-05:00,2020-10-04T22:59:05-05:00,20
472,804438,879868,855115,Payment Not Required,Picked Up,1,0,2020-10-04T13:47:47-05:00,2020-10-04T13:51:45-05:00,0
474,804439,879870,855116,Payment Completed,Picked Up,1,0,2020-10-04T13:48:31-05:00,2020-10-04T16:46:18-05:00,25
472,804440,879871,855117,Payment Not Required,Picked Up,1,0,2020-10-04T13:49:35-05:00,2020-10-04T16:56:21-05:00,0
473,804441,831186,819274,Payment Foregone,Picked Up,1,0,2020-10-04T13:52:03-05:00,2020-10-04T23:00:48-05:00,20
474,804443,879875,855119,Payment Completed,Picked Up,1,0,2020-10-04T13:54:12-05:00,2020-10-04T16:35:53-05:00,25
472,804445,642366,639578,Payment Not Required,Picked Up,1,0,2020-10-04T13:54:22-05:00,2020-10-04T15:21:40-05:00,0
474,804446,879876,855120,Payment Not Required,Picked Up,1,0,2020-10-04T13:54:51-05:00,2020-10-04T14:51:58-05:00,10
472,804447,480364,479390,Payment Not Required,Picked Up,1,0,2020-10-04T13:56:21-05:00,2020-10-04T21:57:55-05:00,0
